,Date,User,Tweet
5142,2021-11-15 18:01:41+00:00,_OfficialECI,ODR Portal of @ODRIndia has created a comprehensive and holistic portal to manage all your legal affairs from contract drafting to any future dispute resolution at a single place https://t.co/DMrLSLYwO5. Welcome to #LegalTech world says @IMPraveenDalal. #DigitalIndia #TeleLaw https://t.co/FxW2W4GuT8
5143,2021-11-15 14:37:21+00:00,AadhaarSucks,"@IMPraveenDalal @odrindia From contract drafting to ultimate dispute resolution, the entire legal and judicial cycle has been covered by ODR Portal of @ODRIndia https://t.co/rpOnyXTMiq. There is no other portal of this type in the entire world says @IMPraveenDalal. #DigitalIndia #LegalTech #TeleLaw #SDGs https://t.co/YCT91clY4h"
5144,2021-11-15 14:12:15+00:00,PankajP57026091,"Unable to login ESIC's Ask An Appointment mobile app  from last two days pls do the needful.
#esic #healthministry #digitalindia"
5145,2021-11-15 12:37:13+00:00,ODRInstitute,"ODR Portal of @ODRIndia is the exclusive techno legal ODR Portal of the world https://t.co/lFvTPSvOkH. You can resolve disputes for fields like AI, ML, IoT, #CyberLaw, cyber security, etc from your home or office informs @IMPraveenDalal. #DigitalIndia #LegalTech #TeleLaw #SDGs https://t.co/zuuCOHA4vq"
5146,2021-11-15 11:10:04+00:00,_financiallaws,"#LegalTech world has been totally rejuvenated by ODR Portal of @ODRIndia. Stakeholders can use #TeleLaw, ODR, #ECourts, contract management, etc from a single place https://t.co/tXKw0lXExV. Contact us today to become part of it says @IMPraveenDalal. #DigitalIndia #IndiaAt75 #SDGs https://t.co/qYmZvrLH3X"
5147,2021-11-15 11:05:37+00:00,_financiallaws,ODR Portal of @ODRIndia has created a comprehensive and holistic portal to manage all your legal affairs from contract drafting to any future dispute resolution at a single place https://t.co/eF6hfnDt20. Welcome to #LegalTech world says @IMPraveenDalal. #DigitalIndia #TeleLaw https://t.co/desMJtsU8m
5148,2021-11-15 11:03:42+00:00,_financiallaws,ODR Portal of @ODRIndia is managing all your legal affairs from contract drafting to any future dispute resolution at a single place https://t.co/ziTG21QWwr. No need to run after multiple players to manage your legal issues says @IMPraveenDalal #DigitalIndia #LegalTech #IndiaAt75 https://t.co/7yAbSGiJ5E
5149,2021-11-15 09:43:19+00:00,AadhaarSucks,To be absolutely safe and secure you need not to use any technology but be part of ODR Portal from the very beginning. We can help you to provide you with best legal contracts that would minimise all frictions and possible disputes says @IMPraveenDalal. #DigitalIndia #LegalTech https://t.co/uCS42xfNK8
5150,2021-11-15 09:21:14+00:00,AadhaarLies,"From drafting of contracts to their legal vetting to their amendments and modification, we would cover all stages https://t.co/4AlZddsTbM. All contracts drafted by us would ensure resolution of any potential dispute within 3 months says @IMPraveenDalal. #DigitalIndia #LegalTech https://t.co/DYnive8oFk"
5151,2021-11-15 09:19:11+00:00,AadhaarLies,Join us for the biggest techno legal revolution of human history and become part of the ODR Portal and we would help you for your contract management from inception to its continued existence says @IMPraveenDalal https://t.co/4AlZddsTbM. #DigitalIndia #LegalTech #SDGs @ODRIndia https://t.co/KpN2NZqCDK
5152,2021-11-15 08:23:50+00:00,WhatsAppLaws,"#LegalTech ODR Portal of @ODRIndia is now a complete techno legal solution provider for global stakeholders. From contract management to dispute resolution, it manages everything online informs @IMPraveenDalal https://t.co/uVUotKrOaw. #DigitalIndia #IndiaAt75 #TechLaw @_Perry4Law https://t.co/hJfHyBPrsU"
5153,2021-11-15 07:11:57+00:00,CeoNixi,"After a year's gap, IITF will be held at Pragati Maidan in the national capital from November 14 -27, with 'Aatmanirbhar Bharat ' as its theme, the commerce ministry had said early October. #DigitalIndia https://t.co/dr4aWvDEu0"
5154,2021-11-15 07:09:07+00:00,inregistry,"India International Trade Fair, one of the country’s biggest business and trade-related events is scheduled to be held from November 14 to November 27 in New Delhi’s Pragati Maidan. #DigitalIndia https://t.co/pOI0v7LHfJ"
5155,2021-11-15 06:53:25+00:00,inregistry,"Held annually, currently in the state of Goa, the festival aims at providing a common platform for filmmakers from across the globe to showcase their talent and put forth the excellence of cinema from all over. #DigitalIndia https://t.co/eEbepiiu6q"
5156,2021-11-15 06:17:05+00:00,ET_Government,"#DigitalIndia|Activists from the city have launched an online petition to protect Chamundi Hills from landslides,and have said that banning unscientific development works holds the key in achieving this.Till Monday morning,21,140 people signed the petition
https://t.co/WMceX9xOFe"
5157,2021-11-15 05:46:23+00:00,TheCommuneMag,"Mobile and internet banking transactions in India have risen to 13,615 per 1000 adults in 2020 from 183 back in 2015. 
#DigitalIndia #DigitalPayments 
 https://t.co/CTT3Wviuq3"
5158,2021-11-14 16:21:28+00:00,AadhaarLies,"Know your legal rights and options right from your home by using the TeleLaw Help Form of @ODRIndia at https://t.co/S5oloZsyZB. #AccessToJustice, #JusticeForAll and affordable #LegalAid has become a reality in India due to Visionary @IMPraveenDalal. #DigitalIndia #IndiaAt75 #SDGs https://t.co/54gDIcK1LW"
5159,2021-11-14 15:32:00+00:00,thetechcapital_,"Partnership between the two Asian giants upgrades from a single site to a larger portfolio in a market seeing billions of dollars committed into digital infrastructure development.

@NTT_GlobalDC_IN #datacenters #digitalindia #digitalinfrastructure #TTC

https://t.co/VW59XEYILh"
5160,2021-11-14 15:18:21+00:00,DioRajouri,"Sarpanch Narian west leading from the front organised a special camp to aware public of the historic ""Apki Zameen Apki Nigrani""
@diprjk 
@infjammu 
#DigitalIndia 
#revenue https://t.co/x8eHtTozVr"
5161,2021-11-14 13:41:02+00:00,SKodineya,".@GoI_MeitY #invites you to #IITF2021 to #Explore #DigitalIndia initiative that became #power of every #Indian especially during #pandemic Know about latest initiatives, #schemes &amp; #services from our #EXPERT
👉 #Hall No. 11, Stall 21 B &amp;C
#Trade
#VisitUs
#India
#DigitalMarketing https://t.co/eEjUHdWDMX"
5162,2021-11-14 10:44:01+00:00,imcaptRS,Been chasing @TheOfficialSBI #sbi #SBIAgra for #PPF withdrawal .. it’s been 20 years and the bank insist that I come physically to Agra from Mumbai to do that.. what happened to #digitalindia #oneindiaoneaccount ? Help required
5163,2021-11-14 08:36:31+00:00,AadhaarSucks,"Know your legal rights and options right from your home by using the #TeleLaw Help Form of @ODRIndia at https://t.co/mCnAfGBiLr. #AccessToJustice, #JusticeForAll and affordable #LegalAid has become a reality in India due to Visionary @IMPraveenDalal #DigitalIndia #LegalTech #SDGs https://t.co/l1ho1h7Xnw"
5164,2021-11-14 07:47:35+00:00,AadhaarLies,Get #TeleLaw Help from our #LegalTech ODR Portal without downloading any Mobile App or registering at any website to search for world class lawyers as everything is managed from one singe and simple form says @IMPraveenDalal  https://t.co/pw70Ld5pbl. #DigitalIndia @ODRIndia @PTLB https://t.co/mj570DDRD6
5165,2021-11-14 05:51:17+00:00,_DigitalIndia,".@GoI_MeitY invites you all to #IITF2021 to explore #DigitalIndia, an initiative that became the power of every Indian especially during the pandemic. Know about the latest initiatives, schemes &amp; services from our experts present at the pavilion. 

👉 Hall No. 11, Stall 21 B &amp;C https://t.co/h00pKtMlwy"
5166,2021-11-14 04:51:00+00:00,tradeindomains,"43% of eCommerce traffic comes from organic Google searches
#DigitalIndia #DigitalMarketing #sundayvibes #SundayMorning"
5167,2021-11-14 04:29:29+00:00,Ganesa_Soldier,"#ApolloHospitals We took RT PCR Test at your Ahmedabad Hospital yesterday. We have not received the result so for. We are being asked to collect the hard copy from the hospital. Is it okay?
@PMOIndia #DigitalIndia"
5168,2021-11-14 00:46:20+00:00,PittieAditya,"@WIRED If only there was a platform that has successfully and seamlessly digitized appointments, vaccinations and vaccine certificates for more than a Billion people.... learn from India!
https://t.co/FUEltXPJbe

#CoWin #DigitalIndia"
5169,2021-11-13 20:51:13+00:00,helanigalpaya,"How did #DigitalIndia get connect, work, access healthcare &amp; get educated during #COVID shutdowns? Some results from @LIRNEasia &amp; @ICRIER nationally representative survey in the  @timesofindia   https://t.co/o7uRzd7L9W.  @IDRCinAsia @IDRC_CRDI"
5170,2021-11-13 14:34:42+00:00,s_mamta9,"@Girish_99999 @BittuTuFanii @jainshahb141 @DreamingNeha @Chai_angelic @SanjeevUpadhy13 @Anti_Congressi @bijlis05 @Tushar_KN @nsbchd @ShivniNair @POOJA12m @kshatriyarch Wow..Respect🙏..i feel they r the most professional/multi-tasking despite not being educated much..#lockdown  has surely shown how valuable they r atleast we Indians r mostly dependent on them ☺
We too hv the same 2  indispensable women from last so many years 🙏🏻
#DigitalIndia https://t.co/s7YuGXeW4C"
5171,2021-11-13 12:58:49+00:00,AadhaarSucks,#TeleLaw and ODR services in India are now available to all Indians directly at their homes. They can avail of these services right from their homes and without any need for mobile app or website registration informs @IMPraveenDalal. #DigitalIndia #LegalTech @ODRIndia @_Perry4Law https://t.co/StFtWYFRBx
5172,2021-11-13 11:50:10+00:00,imshreyas28,"@esichq  please fix your site. I'm trying  to access one website from 2pm. What kind of  @_DigitalIndia it is 

It's needed for submission of worker details.

#esic  #pf #EPFO #nic #DigitalIndia @socialepfo #NIC #NIA #workers #wages   #umang  @UmangOfficial_ https://t.co/o7Iq1vzjZ0"
5173,2021-11-13 11:43:02+00:00,RijijuOffice,"Hon’ble Minister Shri @kirenrijiju ji spoke to frontline functionaries from Odisha and Ladakh via virtual tour at the launch of Citizens’ #TeleLaw App event earlier today, as a part of #AzadiKaAmritMahotsav
#DigitalIndia https://t.co/6EWdkitYsj"
5174,2021-11-13 08:03:06+00:00,_TeleLaws,Indians can now afford world class legal services right from their homes using a simple #TeleLaw Help Form at https://t.co/nAbROGeHZf. Our #LegalTech startups are rejuvenating #IndiaAt75 and a new India would emerge post 2021 says @IMPraveenDalal. #DigitalIndia @TeleLaw @ODRIndia https://t.co/hjHxPiDDGb
5175,2021-11-13 07:59:30+00:00,inregistry,"You can get your vaccination certificate directly on WhatsApp in a few steps. In addition to WhatsApp, you also have the option of downloading vaccination certificates from the Aarogya Setu and CoWIN apps.
#LargestVaccineDrive #DigitalIndia https://t.co/My0c8ooCLd"
5176,2021-11-13 07:56:53+00:00,prajwal_wakhare,"RBI’s New Rule to Secure Online Payments; RBI Issues Tokenization Guidelines

From January 2022, users need not to save their card details on merchant sites.
The RBI’s tokenization rules come in to force from next year.
#DigitalIndia https://t.co/SmjWkztk45"
5177,2021-11-13 04:30:00+00:00,tradeindomains,"84% of executives use contacts and info from social networks as part of their purchase process.
#DigitalIndia #DigitalMarketing #SaturdayThoughts #SaturdayMotivation"
5178,2021-11-12 12:53:55+00:00,Wait4rMe,"@biswa4evr @IRCTCofficial Respected Sir its the convenience charges which effect from 2020. After unlock one irctc imposed this charges for online transaction. Its not applicable for counter booking.
Through this, the irctc earning a profit of lakhs and crores of rupees.
#DigitalMarketing #DigitalIndia"
5179,2021-11-12 12:27:51+00:00,jupitice,"We were excited to see @achshar from @jupitice on @NewsX  talking about the status of the technological front in India. Link to the video below:

https://t.co/cA8u8ThLK3

#META #JusticeTechnology #CyberSafe #CyberSecurity #DigitalIndia #InnovateIndia #LegalServicesInIndia https://t.co/LZ4pDiCNpD"
5180,2021-11-12 10:47:11+00:00,WhatsAppLaws,@IMPraveenDalal @odrindia You can now seek world class ODR services from @ODRIndia by using the ODR Help Form at https://t.co/Ol2z3HwgNZ. We prefer the normal procedure mentioned at the ODR Portal at https://t.co/lPK47Trdsc but we love flexibility too says @IMPraveenDalal. #DigitalIndia #LegalTech #SDGs https://t.co/AZHrglspFu
5181,2021-11-12 10:00:01+00:00,thetechcapital_,"Partnership between the two Asian giants upgrades from a single site to a larger portfolio in a market seeing billions of dollars committed into digital infrastructure development.

@NTT_GlobalDC_IN #datacenters #digitalindia #digitalinfrastructure #TTC

https://t.co/VW59XEH7TJ"
5182,2021-11-12 09:30:00+00:00,EdneedTech,The Edneed community provides a platform and unique opportunity for educators and learners to grow their network by connecting with people from different places to share the knowledge they hold. Read more at: https://t.co/p395JZYbcX #Blog #eLearning #DigitalIndia #fridaymorning
5183,2021-11-12 07:12:09+00:00,inregistry,#UMANG or the Unified Mobile Application for New-age Governance provides a single platform for all Indian Citizens to access pan India e-Gov services ranging from Central to Local Government bodies. #DigitalIndia https://t.co/EhQfAZeRLT
5184,2021-11-12 05:53:20+00:00,prosunjoyi,"First-of-its-kind #NFT #startup Lysto - that aims to democratize the global adoption of #NFTs, has raised $3 million seed #funding from BEENEXT, Better Capital, Cloud Capital and other investors. #India #StartupIndia #DigitalIndia #innovation #VentureCapital #Blockchain #Digital"
5185,2021-11-12 05:38:51+00:00,prosunjoyi,"#fintech-oriented #startup Unnati - that is focused on the #agriculture sector, has raised ₹60 crore ~ $8.062 million series A #funding from Incofin Investment Management, NabVentures, and Orios. #India #StartupIndia #DigitalIndia #ArtificialIntelligence #supplychain #farming"
5186,2021-11-12 05:02:26+00:00,karthikmohan763,"digital villages is not fully function #DigitalIndia 
more working proffessionals are struggling!
village name:gadavari kandigai from TN needed broadband connection @BSNL_TN @airtelindia @anandmahindra @BJP4TamilNadu @BJP4India @CMOTamilnadu @JioCare"
